out_publicKey,in_publicKey,datetime,norm_trust,trust
827,898,2011-06-13T04:50:54.801390,0.2139,3
418,691,2011-05-25T12:31:15.891580,0.30103,1
4448,3598,2013-06-23T09:43:10.461360,0.30103,1
5525,5654,2014-07-05T09:50:12.653910,0.3468,-1
2485,3229,2012-12-24T04:33:20.847320,0.30103,1
5902,5449,2015-02-14T14:42:31.514000,0.2139,3
3746,3630,2014-03-04T13:19:58.266820,0.30103,1
3981,1939,2013-04-09T20:09:56.913800,0.30103,1
2944,1810,2012-11-18T23:22:02.669480,0.2139,3
5441,4172,2014-02-26T15:18:10.677030,100.0,-10
2485,1894,2012-11-21T12:24:15.886940,0.30103,1
2147,905,2012-06-05T19:49:22.410460,0.30103,1
3273,2642,2013-01-05T19:06:53.311590,0.2556,2
3746,4774,2013-09-10T15:18:43.484100,0.30103,1
3981,4284,2013-08-23T14:06:49.049570,0.30103,1
2944,2897,2013-02-02T22:24:07.151770,0.2556,2
3981,2625,2013-04-19T20:09:27.258910,0.2556,2
2485,2296,2012-09-07T05:58:01.531870,0.30103,1
1584,1478,2012-05-29T02:31:12.022000,0.2139,3
1364,363,2011-07-25T16:52:57.471970,0.30103,1
968,770,2011-06-07T22:05:12.023780,0.2556,2
53,45,2010-12-12T16:30:12.531100,0.2556,2
2135,2173,2012-07-06T18:53:38.209580,0.2139,3
5095,35,2013-11-29T16:00:19.734880,0.30103,1
2485,2546,2012-09-24T12:40:12.250550,0.3468,-1
1584,1906,2012-03-25T15:14:24.289990,0.30103,1
5028,361,2015-08-07T20:59:17.756350,0.2556,2
1992,1899,2012-04-22T02:43:47.244590,0.30103,1
418,644,2011-06-06T09:12:44.494160,0.30103,1
3024,3578,2013-03-13T05:54:59.744010,0.30103,1
418,104,2011-05-02T17:08:05.251630,0.2556,2
2485,2800,2012-10-11T17:10:56.796600,0.30103,1
1584,2328,2012-10-06T03:39:43.839050,0.2556,2
5028,5249,2013-12-26T20:47:11.631820,0.30103,1
827,832,2011-06-09T06:17:03.034140,0.2139,3
2976,35,2012-11-09T18:22:38.799990,0.30103,1
680,37,2011-06-02T16:07:04.582350,0.2139,3
418,7,2011-05-02T16:23:02.071060,0.2556,2
2485,3154,2012-12-10T08:46:14.832480,0.30103,1
1584,545,2012-05-24T14:28:07.512320,0.30103,1
1576,1715,2012-01-14T14:38:44.915270,0.30103,1
3981,1018,2013-05-10T16:17:45.322740,0.17609,4
2944,2725,2012-11-09T22:59:51.541050,0.30103,1
2632,2628,2012-09-25T09:30:48.824860,0.0,10
2944,2028,2013-03-01T22:09:06.430740,0.2139,3
2485,5041,2013-11-20T12:24:32.557530,0.30103,1
5902,4515,2015-02-06T00:50:10.525880,0.2556,2
5067,5070,2013-11-25T04:18:30.334310,0.1413,5
3981,4172,2013-06-14T16:23:41.769310,0.1091,6
2135,2142,2012-06-19T18:53:12.564710,0.2139,3
3374,1802,2013-03-29T01:03:14.517820,0.2139,3
599,598,2011-05-17T08:11:58.624630,0.30103,1
1584,1317,2011-11-16T18:13:53.018290,0.30103,1
3273,2502,2013-01-04T20:18:03.930520,0.2556,2
3600,1159,2013-05-07T10:20:03.959570,0.30103,1
809,732,2011-06-02T14:16:40.036360,0.1413,5
3024,1670,2012-12-18T09:49:54.439980,0.2556,2
3374,3219,2013-02-06T17:54:55.779150,0.17609,4
2135,2349,2012-07-26T22:23:22.030710,0.2556,2
1584,1693,2012-09-01T19:37:24.954220,0.2139,3
5945,5227,2015-05-13T09:54:27.622070,0.30103,1
3600,3669,2013-03-26T16:05:10.316480,0.30103,1
418,634,2011-05-25T12:31:31.301310,0.30103,1
680,304,2011-05-25T12:51:31.141480,0.30103,1
4303,4172,2013-05-21T13:24:29.034320,0.30103,1
1359,1358,2011-07-24T22:56:46.892230,0.2556,2
1584,2205,2012-08-26T17:49:06.807290,0.30103,1
5028,3598,2015-08-10T04:37:44.213540,0.2556,2
3746,3433,2013-05-07T01:47:45.314290,0.2556,2
2976,2763,2012-11-22T08:34:53.484380,0.30103,1
2632,1810,2012-09-25T09:32:17.629620,100.0,-10
1937,823,2012-04-03T12:34:18.525260,0.30103,1
680,693,2011-05-24T15:08:26.584900,0.30103,1
1584,3598,2012-08-26T18:06:46.447880,0.30103,1
5028,5033,2013-11-27T14:07:35.087090,0.30103,1
3746,4698,2013-08-30T01:10:50.687680,100.0,-10
2944,2642,2012-12-05T00:03:00.268060,0.30103,1
3374,1363,2013-02-15T01:14:51.747630,0.1413,5
591,13,2012-05-08T20:09:02.049830,0.2556,2
2632,2629,2012-09-25T09:31:08.691040,0.0,10
1263,1257,2011-06-28T19:21:53.245740,0.2556,2
1576,1657,2012-02-05T17:02:22.843560,0.30103,1
3899,3821,2013-04-08T00:55:17.208680,0.2556,2
2135,2141,2012-06-12T02:50:45.326130,0.30103,1
3374,3161,2013-02-09T18:31:49.834970,0.2556,2
3012,2950,2012-11-17T15:50:57.785310,0.30103,1
3374,1810,2013-02-12T12:28:32.726670,0.2556,2
3273,2296,2013-01-07T03:04:37.537740,100.0,-10
5067,5069,2013-11-25T04:08:12.979760,0.2556,2
3390,2028,2013-01-26T13:51:53.289400,0.2556,2
4159,4107,2013-04-24T20:02:49.816500,0.30103,1
4222,4479,2013-06-27T02:38:10.622050,0.30103,1
4875,3804,2013-10-16T03:58:03.973610,0.30103,1
3374,3366,2013-01-22T00:14:15.634200,0.1413,5
3273,3259,2013-01-03T20:22:47.657760,0.30103,1
3785,2017,2013-03-28T13:33:26.165680,100.0,-10
827,826,2011-06-03T05:51:12.408520,0.30103,1
680,26,2011-05-23T08:23:51.029040,0.30103,1
1937,2028,2012-06-23T23:28:14.662740,0.2556,2
4875,4611,2013-10-25T15:14:14.389050,0.2556,2
3374,1018,2013-01-23T15:08:54.252160,0.30103,1
5725,5612,2014-08-12T22:35:27.812460,0.30103,1
4875,4890,2013-10-14T09:26:25.841590,0.2556,2
1937,13,2012-04-10T20:57:09.423840,0.30103,1
5028,3107,2013-12-20T20:57:38.540570,0.2556,2
3464,2028,2013-03-03T17:35:00.132590,0.2556,2
3600,3656,2013-05-16T11:33:31.330680,0.30103,1
3308,3219,2013-01-09T12:44:59.486750,0.0512,8
3374,3099,2013-02-06T18:55:16.271360,0.2556,2
3268,4197,2013-07-15T19:20:55.609950,0.30103,1
520,150,2011-05-13T08:08:46.811030,0.30103,1
1937,905,2012-04-17T10:59:48.933120,0.2556,2
5028,4833,2013-11-18T23:39:55.776740,0.30103,1
2898,3273,2013-01-05T22:07:33.463050,0.6021,-5
3746,3000,2014-02-18T14:18:59.461280,0.30103,1
3981,3982,2013-04-09T20:07:33.084530,0.30103,1
4222,4315,2013-05-23T04:16:00.848820,0.30103,1
4875,3533,2013-09-30T02:51:45.233650,0.30103,1
520,484,2011-05-11T12:08:17.214100,0.0,10
591,2142,2012-06-15T18:43:52.771550,0.0792,7
1576,1566,2011-12-15T19:32:41.187870,0.17609,4
5125,5127,2013-12-04T14:45:57.306430,0.2556,2
3746,4635,2013-11-25T11:54:05.359390,0.2139,3
5783,5413,2014-09-09T16:20:07.878450,0.30103,1
1937,1991,2012-04-26T21:34:06.306060,0.2556,2
4875,4559,2013-10-23T22:24:03.657420,0.17609,4
520,907,2011-06-10T13:29:47.958610,0.30103,1
4875,2175,2013-10-16T16:10:52.075100,0.30103,1
764,647,2011-05-31T15:29:33.645620,0.30103,1
4605,4515,2013-08-02T23:26:59.031560,0.30103,1
3469,2125,2013-02-11T18:35:54.584770,0.2556,2
418,630,2011-05-25T12:30:14.015880,0.30103,1
5041,4172,2013-11-27T13:34:33.400150,0.30103,1
4875,4884,2013-09-29T13:59:18.886240,0.30103,1
1618,1383,2011-12-04T00:23:14.170950,0.30103,1
4875,3897,2013-10-10T16:45:43.900060,0.30103,1
3785,1802,2013-03-28T16:07:41.741920,0.0,10
4155,3781,2013-05-04T16:19:14.023160,0.1413,5
9,1,2011-06-03T01:40:16.796150,0.0,10
418,930,2011-06-08T15:43:11.039210,0.1413,5
3268,4007,2013-04-11T15:09:34.783990,0.30103,1
520,1161,2011-06-15T16:07:02.966160,0.30103,1
4269,3916,2013-05-31T02:51:08.627150,0.30103,1
4875,4694,2013-10-31T11:54:21.414530,0.17609,4
3600,2642,2013-05-09T14:05:44.419040,0.30103,1
181,178,2011-05-03T22:55:00.907610,0.2556,2
827,824,2011-07-07T20:30:56.760940,100.0,-10
2944,2625,2013-03-01T02:57:31.362830,0.30103,1
4875,3487,2013-10-06T01:07:33.785220,0.30103,1
520,476,2011-05-14T16:11:52.332030,0.30103,1
2167,2311,2012-07-20T09:26:16.585630,0.1413,5
4875,4893,2013-10-06T18:09:56.530090,0.30103,1
3746,25,2013-11-13T15:21:41.138510,0.0,10
2861,2784,2012-11-02T17:34:07.511540,0.30103,1
5076,3828,2013-12-20T17:58:58.643110,0.30103,1
2135,2028,2012-06-12T02:58:55.784910,0.2556,2
4875,4499,2013-10-04T21:42:28.551560,0.30103,1
520,687,2011-06-15T16:09:36.542600,0.30103,1
2167,4297,2013-06-04T22:33:15.339180,0.17609,4
520,198,2011-05-17T18:00:59.925830,0.2556,2
3746,4505,2013-07-18T14:30:37.341630,0.2556,2
2861,3723,2013-05-04T16:48:12.339190,0.30103,1
3981,3820,2013-05-06T11:31:42.424440,0.30103,1
4159,2642,2013-04-30T23:18:35.324260,0.30103,1
4875,4883,2013-09-30T00:22:21.010550,0.2139,3
1618,1334,2011-12-03T02:58:24.818650,0.2556,2
2167,4787,2013-09-20T23:55:06.122890,0.30103,1
520,539,2011-05-13T15:29:28.068890,0.30103,1
3746,5366,2014-02-05T19:32:44.478580,0.30103,1
1697,1947,2013-11-04T04:38:27.852400,0.2556,2
5783,3988,2014-09-09T16:18:02.035630,0.30103,1
680,243,2011-05-23T12:48:57.957200,0.30103,1
3135,3129,2013-01-04T15:29:28.400710,0.30103,1
4269,3445,2013-07-13T03:34:43.184790,100.0,-10
1885,1107,2012-03-18T00:13:32.552730,0.17609,4
520,962,2011-06-12T20:49:01.471460,0.30103,1
1181,537,2011-06-17T21:42:21.514530,0.30103,1
3574,4197,2013-05-07T15:54:38.077990,0.2556,2
418,489,2011-06-08T15:24:23.511150,0.0248,9
1633,41,2011-12-09T23:04:11.316200,0.30103,1
520,419,2011-05-13T15:20:31.271590,0.2556,2
2167,1201,2012-06-16T10:22:41.884890,0.1413,5
1885,1887,2012-03-18T01:38:58.580280,0.2556,2
1618,1566,2011-12-10T22:59:20.860820,0.1413,5
827,705,2011-06-07T23:03:31.882040,0.2556,2
3185,2780,2013-01-04T23:09:29.816150,0.30103,1
418,888,2011-06-04T20:12:09.764640,0.30103,1
703,608,2011-05-26T00:27:44.927570,0.30103,1
520,64,2011-05-17T17:59:32.746210,0.2139,3
2167,4269,2013-06-04T03:31:52.597790,0.2139,3
1885,3744,2013-03-30T21:28:03.982190,100.0,-10
4269,4315,2013-07-13T03:35:36.216170,100.0,-10
5441,4812,2014-02-26T14:58:41.845220,0.30103,1
3044,2901,2012-11-24T21:15:37.011970,0.30103,1
2944,2437,2013-02-02T21:28:32.916610,0.30103,1
3374,2642,2013-02-13T19:18:13.615310,0.0792,7
4265,4172,2013-05-16T11:45:14.724320,0.30103,1
2167,4431,2013-06-17T12:29:34.847360,0.30103,1
1885,93,2013-08-07T08:43:27.804620,0.1413,5
2167,2942,2013-06-14T11:57:26.684470,0.30103,1
3981,2642,2013-06-26T21:54:25.270800,0.1413,5
4505,1832,2013-07-02T16:23:03.347520,0.30103,1
2135,1861,2012-06-07T21:46:51.245340,0.17609,4
4222,2127,2013-07-14T13:01:41.282060,0.17609,4
4269,2167,2013-06-04T02:28:29.100290,0.30103,1
1885,1018,2013-01-24T07:58:14.477010,0.17609,4
4578,2125,2013-07-26T11:27:57.963040,0.2139,3
2167,4315,2013-10-17T06:22:37.049850,0.17609,4
5796,2867,2014-09-18T21:09:20.546030,0.30103,1
2430,3897,2013-09-23T10:33:37.167520,0.30103,1
4159,2303,2013-04-24T21:05:41.172980,0.30103,1
1937,1956,2012-04-11T20:59:15.340350,0.6021,-5
2923,2028,2012-11-02T20:25:17.841910,0.2556,2
1885,1744,2012-04-04T07:50:12.951660,0.2556,2
4732,4694,2013-10-16T13:28:12.857890,0.2139,3
2167,905,2012-06-16T10:15:51.658050,0.30103,1
418,17,2011-06-10T14:33:03.363410,0.1091,6
1754,1675,2012-02-01T05:37:02.181830,0.30103,1
680,144,2011-05-23T13:31:39.201320,0.30103,1
5041,3880,2014-02-14T13:00:42.976560,0.2139,3
2167,4257,2013-05-10T22:28:36.408720,0.0,10
1885,3445,2013-11-17T09:34:07.428990,0.2556,2
15,239,2012-04-28T16:59:20.911660,0.17609,4
1885,1201,2012-08-20T12:36:16.077700,0.30103,1
418,742,2011-06-05T14:31:01.581640,0.2556,2
1754,2063,2012-05-18T17:27:25.932660,0.30103,1
1196,768,2011-06-20T03:50:36.914490,0.0512,8
2167,4425,2013-06-15T09:06:53.909840,0.30103,1
15,96,2011-02-10T12:45:11.129640,0.2139,3
2944,2110,2012-11-10T03:10:16.788080,0.2556,2
703,548,2011-05-26T00:27:08.010050,0.30103,1
1664,4,2011-12-22T10:37:28.345330,0.30103,1
5038,4119,2013-11-28T18:43:39.390340,0.2556,2
352,296,2011-05-04T21:36:38.495930,0.2556,2
3374,2306,2013-02-08T13:51:55.517930,0.30103,1
1885,1677,2012-03-18T20:26:18.978450,0.2556,2
10,8,2010-11-12T04:56:07.709500,0.30103,1
2135,905,2012-06-03T18:55:30.501570,0.17609,4
4222,1185,2013-05-22T00:02:22.837900,0.2139,3
1885,2503,2012-12-10T04:03:14.983900,100.0,-10
5353,5508,2014-06-30T07:29:28.023570,0.30103,1
1359,1368,2011-08-03T10:57:24.700940,0.30103,1
1937,1811,2012-04-10T18:39:20.540310,0.30103,1
1885,592,2012-09-11T20:34:47.354770,0.30103,1
112,1478,2012-10-31T17:32:18.445400,0.30103,1
680,735,2011-05-29T17:51:38.596990,0.30103,1
5041,3451,2013-11-21T12:10:33.254480,0.30103,1
4769,4648,2013-08-20T18:05:05.968740,0.30103,1
112,2194,2012-10-29T15:45:33.899240,0.30103,1
2632,2631,2012-09-25T09:31:30.286840,0.0,10
3268,2625,2013-04-08T17:24:49.927210,0.30103,1
4732,4284,2013-08-14T02:16:38.026760,0.30103,1
112,61,2011-10-16T08:19:01.078690,0.2556,2
3374,1819,2013-02-03T20:43:08.981770,0.30103,1
4875,3168,2013-10-08T20:50:50.927120,0.2139,3
15,167,2011-04-21T16:07:12.960960,0.30103,1
5677,3722,2014-07-28T21:35:15.875940,0.2139,3
3374,3449,2013-02-07T15:51:23.535400,0.30103,1
4875,4320,2013-09-29T16:15:08.610880,0.30103,1
15,729,2011-08-27T11:23:06.322700,0.30103,1
4189,2600,2013-08-24T22:49:06.927900,0.30103,1
1937,1317,2012-07-23T21:46:54.328810,0.2556,2
4875,4867,2013-09-30T13:03:51.360520,0.30103,1
5195,5213,2013-12-19T05:28:11.806590,0.30103,1
4189,4570,2014-04-19T14:27:24.379090,0.30103,1
5041,2485,2013-11-20T12:25:11.817690,0.30103,1
544,198,2011-05-13T18:43:47.751850,0.30103,1
10,41,2011-12-08T21:40:50.669220,0.0512,8
632,144,2011-05-20T15:47:14.911090,0.30103,1
591,2219,2012-07-03T17:24:12.951930,0.30103,1
520,350,2011-05-14T12:31:41.427350,0.30103,1
5353,5384,2014-02-18T16:30:09.575410,0.2556,2
632,502,2011-05-22T18:49:50.755940,0.30103,1
4875,2322,2013-10-05T22:36:59.872160,0.30103,1
520,555,2011-05-14T13:12:38.364260,0.30103,1
112,115,2011-01-27T16:22:24.677090,0.2556,2
632,820,2011-06-08T18:27:35.514930,0.30103,1
4875,4004,2013-10-25T16:12:07.187170,0.30103,1
4265,3527,2013-05-13T19:00:10.221420,0.30103,1
112,174,2011-10-14T17:49:18.455490,0.30103,1
3037,3880,2013-11-07T14:25:13.155790,0.30103,1
4875,4837,2013-10-04T03:59:53.289320,0.30103,1
1618,35,2011-12-03T01:44:50.487900,0.30103,1
112,3026,2012-11-20T06:33:45.696020,0.30103,1
2684,2125,2012-09-25T17:01:00.653350,0.30103,1
4875,4901,2013-10-10T02:38:17.784950,100.0,-10
1014,777,2011-06-10T01:17:31.788480,0.0,10
5505,5501,2014-04-09T12:06:17.963310,0.30103,1
4571,4197,2013-07-17T12:03:07.520850,0.30103,1
520,2028,2012-11-26T17:07:37.279220,0.30103,1
2167,4172,2013-06-11T04:23:29.030680,0.0,10
2058,1921,2012-05-10T22:32:31.140470,0.30103,1
1971,1771,2012-04-22T01:12:36.766770,0.30103,1
520,546,2011-05-13T19:20:48.979190,0.30103,1
2167,4406,2013-06-09T05:58:22.041430,0.30103,1
4189,4291,2013-09-14T01:19:15.505830,0.30103,1
1971,4363,2013-07-28T20:51:44.333560,0.30103,1
3710,1018,2013-03-20T13:47:52.872490,0.30103,1
1664,1566,2011-12-22T13:36:11.694110,0.30103,1
632,1019,2011-06-09T02:49:10.219530,0.30103,1
5021,2322,2013-11-17T12:20:46.396140,0.30103,1
1618,1568,2011-12-03T00:50:23.693080,0.30103,1
1885,1629,2013-02-02T03:26:32.305010,0.30103,1
632,402,2011-05-21T11:15:37.054540,0.30103,1
4679,1565,2013-08-14T15:41:53.275920,100.0,-10
1014,1005,2011-06-10T00:46:17.143230,0.30103,1
1885,230,2013-03-11T06:14:21.953250,0.2139,3
632,647,2011-05-20T15:09:30.890630,0.2556,2
4679,4682,2013-08-05T21:23:17.770020,0.30103,1
2167,3487,2013-06-17T04:47:56.233260,0.30103,1
1885,4649,2015-02-07T22:31:12.140890,0.30103,1
3037,2635,2012-12-19T05:35:12.259700,0.30103,1
175,7,2011-02-26T03:15:56.960500,0.2556,2
2167,4378,2013-06-05T07:09:22.541570,0.30103,1
994,647,2011-06-08T15:22:00.468980,0.30103,1
2684,1953,2012-09-25T17:01:47.504420,100.0,-10
3665,3672,2013-03-14T06:01:52.654040,0.3468,-1
2225,905,2012-06-23T19:15:36.894560,0.30103,1
4732,2600,2013-08-24T00:29:45.438370,0.2556,2
4270,4172,2013-08-31T15:22:11.614480,0.1413,5
917,1268,2011-06-28T15:38:18.650470,0.2556,2
1885,1529,2012-08-29T23:16:44.303830,0.30103,1
15,1453,2012-01-05T12:01:50.541340,0.30103,1
4405,4402,2013-06-09T07:31:40.812250,0.30103,1
4361,2388,2014-05-15T00:34:00.109870,0.2556,2
1885,2144,2012-10-26T23:50:57.825870,0.1091,6
15,455,2011-05-10T07:58:05.966830,0.30103,1
1971,35,2014-06-10T16:12:39.825190,0.30103,1
4361,4320,2013-08-30T21:42:37.445710,0.30103,1
1885,4172,2014-06-17T06:33:41.327660,0.30103,1
2727,2028,2012-10-02T10:41:48.275130,0.2556,2
5235,5237,2013-12-24T14:20:36.331220,0.0,10
5316,4197,2014-04-05T20:45:49.033710,0.2556,2
994,171,2011-06-21T21:27:40.415690,0.30103,1
10,25,2010-11-12T04:57:21.665080,0.0,10
1936,1810,2012-05-02T18:10:52.623750,0.2556,2
5316,5472,2014-04-28T12:11:45.526340,0.1413,5
2137,2090,2012-06-04T03:39:58.127550,0.30103,1
5353,4515,2014-05-22T21:52:23.891450,0.30103,1
4679,4680,2013-08-05T21:11:47.255590,0.30103,1
5316,5667,2014-07-18T12:06:08.862090,0.30103,1
4732,625,2013-08-14T02:16:44.596540,0.30103,1
112,1,2011-10-14T17:48:22.616550,0.30103,1
4679,4733,2013-08-13T04:09:25.075010,0.1413,5
2244,2243,2012-06-29T22:49:35.251060,0.30103,1
15,36,2012-04-26T05:54:15.470300,0.30103,1
112,1690,2012-04-10T16:15:45.328060,0.30103,1
3665,2125,2013-03-13T14:09:10.449030,0.30103,1
2244,4304,2013-06-08T10:05:13.538360,0.30103,1
604,564,2011-05-17T12:19:10.775130,0.30103,1
112,2529,2012-11-05T02:24:39.310650,0.30103,1
917,1021,2011-06-09T02:39:24.685500,0.30103,1
2740,2755,2012-10-05T12:30:23.097140,0.30103,1
10,2,2010-11-12T04:57:51.042330,0.0792,7
112,93,2011-10-10T23:56:11.694570,0.2556,2
5028,5027,2013-11-21T10:19:13.508130,0.3468,-1
1576,1585,2011-11-17T00:49:42.686600,0.30103,1
5067,5068,2013-11-25T04:01:25.688690,0.30103,1
3785,1810,2013-03-28T16:07:08.544760,0.0,10
3600,3465,2013-06-06T16:10:28.021210,0.30103,1
3746,2625,2013-04-15T16:11:12.406870,0.2556,2
3746,4562,2014-03-03T10:06:23.471720,0.0792,7
3746,5403,2014-03-20T19:57:16.604690,0.17609,4
1181,978,2011-06-18T22:44:20.295990,0.30103,1
827,781,2011-06-08T09:47:28.871950,0.2139,3
5441,5384,2014-02-26T15:14:37.158400,0.0,10
3981,2942,2013-06-25T21:22:25.714960,0.30103,1
5783,35,2014-09-09T16:19:06.223600,0.30103,1
418,283,2011-06-04T13:46:46.845870,0.30103,1
418,775,2011-06-05T16:36:53.354650,0.2556,2
2944,2296,2012-11-09T02:19:53.948980,0.2556,2
352,4,2011-04-27T00:57:40.738770,0.30103,1
4159,1502,2013-04-24T21:24:08.895900,0.30103,1
680,113,2011-05-23T15:48:08.870940,0.30103,1
1196,1197,2011-06-20T08:32:20.303400,0.30103,1
1167,1028,2011-06-16T16:04:53.338310,0.30103,1
3374,2266,2013-02-08T00:44:44.901350,0.30103,1
3374,3744,2013-03-26T23:44:04.241670,100.0,-10
1937,1771,2012-04-26T21:29:01.080610,0.2556,2
5041,3047,2013-12-03T06:59:39.719360,0.30103,1
591,64,2011-05-17T12:28:06.790800,0.30103,1
4875,3013,2013-09-28T04:15:20.292230,0.17609,4
4875,4197,2013-10-09T20:32:09.894050,0.30103,1
4875,4841,2013-09-28T00:19:59.059540,0.2556,2
4875,625,2013-10-18T02:36:36.649970,0.30103,1
520,262,2011-05-14T21:28:22.286860,0.30103,1
520,549,2011-05-13T21:48:47.470220,0.30103,1
3215,1840,2012-12-21T12:01:41.840050,0.2556,2
1618,25,2011-12-03T20:25:04.258790,0.30103,1
1014,1043,2011-06-10T00:41:40.050600,0.30103,1
2167,3916,2013-06-08T01:50:38.328730,0.30103,1
2167,4398,2013-06-15T18:19:24.678690,0.30103,1
1664,1281,2012-01-22T16:03:28.368450,0.30103,1
1885,1612,2013-03-31T00:07:53.204230,0.2556,2
1885,2296,2012-09-27T22:15:44.923210,0.30103,1
1885,4315,2013-11-14T15:44:59.597460,0.2139,3
994,203,2011-06-08T15:19:05.558030,0.30103,1
4732,1810,2013-08-17T23:43:28.461670,0.30103,1
15,1281,2012-04-24T11:27:22.941220,0.30103,1
15,4291,2014-04-19T16:28:41.729530,0.30103,1
1929,1892,2012-03-31T00:00:18.980140,0.30103,1
10,21,2010-11-12T04:55:45.646630,0.0512,8
5353,4172,2014-03-02T12:50:49.819650,0.0,10
5353,892,2014-01-31T15:49:34.318900,0.30103,1
112,1677,2012-03-07T19:27:41.891060,0.30103,1
112,235,2012-04-17T17:39:47.440580,0.30103,1
112,775,2011-10-14T17:49:50.367790,0.30103,1
2679,2125,2012-11-28T02:29:00.748070,0.1413,5
4189,3649,2014-04-18T16:17:43.162940,0.2556,2
5425,3988,2014-02-25T12:57:59.199120,0.17609,4
632,2,2011-05-20T14:49:11.082690,0.30103,1
632,561,2011-05-22T15:29:02.756110,0.30103,1
3037,1953,2012-11-22T15:53:50.506180,0.30103,1
3861,2903,2013-04-04T17:39:41.493320,0.0,10
2684,425,2012-09-25T17:02:11.483740,100.0,-10
4571,4581,2013-07-19T16:23:25.401830,0.30103,1
1971,2194,2014-05-30T17:49:35.083610,0.4559,-3
1971,4599,2013-07-29T17:39:51.019470,0.30103,1
5021,5025,2013-11-17T12:01:12.483880,0.30103,1
4679,3897,2013-08-15T23:47:46.763120,100.0,-10
4679,4686,2013-08-06T09:11:04.408100,0.1413,5
1443,1376,2011-08-28T02:41:58.046450,0.2556,2
898,827,2011-06-13T04:51:31.860810,0.2139,3
917,357,2011-06-09T00:13:41.948940,0.30103,1
4361,3699,2013-06-14T20:31:09.342220,0.30103,1
5316,1810,2014-04-29T22:49:19.774530,0.3979,-2
5316,4649,2015-01-22T18:57:24.134880,0.2556,2
5316,5554,2014-05-19T16:42:55.100250,0.30103,1
2244,1383,2012-08-29T13:43:44.765750,100.0,-10
2244,2388,2013-04-02T21:54:44.618930,0.30103,1
2244,4368,2013-06-02T09:24:12.385030,0.30103,1
5045,4002,2013-11-25T16:22:32.822930,0.30103,1
5139,4833,2013-12-10T20:04:30.432650,0.2556,2
4570,4363,2013-07-17T03:55:24.780510,0.1413,5
4570,5044,2013-12-02T07:06:05.122310,0.30103,1
638,202,2011-05-20T00:02:30.778910,0.2556,2
3723,4098,2013-05-16T22:19:57.037440,0.0,10
2045,1334,2012-10-28T10:22:11.640070,0.1413,5
2045,1670,2012-05-08T11:30:26.305720,0.30103,1
2045,1953,2013-07-19T15:20:55.138150,0.2139,3
2045,2158,2012-06-17T05:25:00.560250,0.30103,1
2045,3582,2013-03-24T13:55:04.736250,0.30103,1
2045,3531,2013-12-22T19:15:54.175550,0.3468,-1
2045,3719,2013-10-20T14:24:54.792610,0.30103,1
2045,3756,2013-03-29T14:40:10.053340,100.0,-10
2045,3781,2013-04-23T15:14:07.800350,0.30103,1
2045,3919,2014-06-05T15:25:13.471310,0.2139,3
2045,4172,2014-07-08T06:10:42.074780,0.2139,3
2045,4304,2015-07-20T13:48:36.753310,0.1413,5
2045,4515,2014-06-08T17:27:03.493900,0.30103,1
2045,4608,2016-01-20T14:16:53.579800,0.2556,2
2045,492,2012-11-07T10:52:34.736330,0.2556,2
2045,51,2014-12-21T16:41:36.069160,0.30103,1
2045,5193,2013-12-16T03:39:32.990960,100.0,-10
2045,5205,2013-12-16T03:42:07.772360,100.0,-10
2045,545,2014-12-22T17:02:10.301060,0.6021,-5
2045,5508,2014-12-23T06:54:16.430710,0.3468,-1
2045,5864,2014-12-16T20:28:42.815910,0.30103,1
2045,4852,2014-01-30T12:17:07.462070,0.30103,1
2045,5479,2014-03-31T11:23:43.947070,100.0,-10
2045,5609,2014-08-18T19:12:15.442200,0.4559,-3
2045,5870,2014-12-24T12:23:59.640720,0.30103,1
2045,3992,2015-07-06T15:52:11.618910,0.30103,1
2045,4382,2014-08-22T13:34:48.510750,0.30103,1
2045,4611,2014-01-28T12:07:25.706490,0.30103,1
2045,4991,2014-03-31T11:30:46.986770,100.0,-10
2045,5198,2013-12-16T03:52:29.365870,100.0,-10
2045,5213,2014-03-28T07:11:38.110520,100.0,-10
2045,3598,2015-08-13T12:54:33.903700,0.2556,2
2045,5472,2014-05-28T15:49:14.631300,0.3468,-1
5442,4291,2014-02-26T16:51:45.115030,0.0512,8
3978,2404,2013-04-09T17:56:10.905700,0.30103,1
2045,4205,2014-12-09T17:33:15.672160,0.30103,1
2045,3760,2013-03-29T14:40:18.414390,100.0,-10
2045,900,2013-10-31T18:38:33.006240,0.30103,1
2045,4518,2014-12-13T20:25:00.092410,0.2556,2
2045,4672,2013-08-05T16:09:02.061770,100.0,-10
2045,5028,2015-07-01T16:46:15.856300,0.30103,1
2045,5968,2015-06-28T14:32:38.215670,0.30103,1
2045,5202,2013-12-16T03:34:28.153080,100.0,-10
440,444,2011-05-04T14:56:20.697900,0.30103,1
2045,5569,2014-12-17T18:05:26.949210,0.2139,3
2045,5917,2015-07-13T16:13:54.761420,0.30103,1
440,7,2011-05-08T19:42:58.405460,0.2556,2
2045,4300,2014-11-20T18:07:19.503960,0.30103,1
2045,4559,2013-12-14T06:44:52.060190,0.30103,1
2045,5484,2014-03-31T11:24:45.408670,100.0,-10
2045,5612,2014-08-05T11:19:21.689320,0.30103,1
2045,5204,2013-12-16T03:39:35.964660,100.0,-10
